3	President	2
3	Barack	1
3	Obama	2
3	visit	2
3	saying	1
3	trip	2
3	Cuban	2
3	made	1
3	reporters	1
3	Washington	1
4	Reuters	1
4	Griffin	10
4	Friday	3
4	press	2
4	conference	2
4	posing	2
4	severed	2
4	head	1
4	U	2
4	S	2
4	President	2
4	Donald	3
4	Trump	9
4	saying	4
4	career	2
4	broke	2
4	including	1
4	role	1
4	CNN	2
4	New	1
4	since	1
4	appeared	1
4	social	2
4	media	2
4	Tuesday	2
4	said	4
4	son	2
4	I	5
4	provocative	2
4	She	2
4	remained	1
4	intended	2
4	making	1
4	president	3
4	also	1
4	described	1
4	white	2
4	men	2
4	first	2
4	lady	2
4	photo	3
4	presidential	3
4	campaign	2
4	told	1
4	Fox	1
4	News	1
4	Kelly	2
4	blood	3
4	coming	2
4	2015	1
4	White	1
4	House	1
4	spokesman	1
4	declined	1
4	respond	1
4	remarks	1
4	Secret	2
4	Service	2
4	made	1
4	clear	1
4	former	1
4	mean	1
4	The	1
5	NEW	1
5	YORK	1
5	Reuters	2
5	Institute	1
5	Technology	1
5	said	4
5	U	3
5	S	3
5	President	1
5	Donald	1
5	Trump	8
5	research	3
5	cited	1
5	Thursday	1
5	United	2
5	States	2
5	Paris	6
5	Agreement	3
5	speech	1
5	White	3
5	House	3
5	landmark	1
5	climate	4
5	deal	2
5	part	1
5	would	4
5	reduce	2
5	global	5
5	fast	1
5	impact	2
5	two	1
5	one	2
5	degree	2
5	Celsius	2
5	year	1
5	2100	3
5	That	1
5	MIT	4
5	according	1
5	The	3
5	-based	1
5	study	2
5	April	1
5	titled	1
5	much	1
5	make	1
5	countries	2
5	pledges	3
5	warming	2
5	1	2
5	degrees	3
5	administration	2
5	agreement	2
5	lead	1
5	anything	1
5	might	1
5	shoot	1
5	John	1
5	co	1
5	adding	1
5	scientists	2
5	2015	1
5	2	1
5	less	1
5	country	1
5	cut	1
5	carbon	2
5	emissions	2
5	burning	2
5	fossil	2
5	fuels	2
5	China	2
5	percent	2
5	A	1
5	senior	1
5	official	2
5	It	1
5	I	1
5	think	1
5	told	1
5	reporters	1
5	briefing	1
5	battle	1
5	repeatedly	1
5	called	1
6	Reuters	1
6	President	2
6	Putin	2
6	said	2
6	Friday	1
6	hoped	1
6	discuss	1
6	S	2
6	Donald	1
6	Trump	2
6	would	2
6	meet	1
6	U	1
6	first	1
6	need	1
7	WASHINGTON	1
7	Reuters	1
7	The	7
7	Trump	8
7	administration	6
7	simple	2
7	message	3
7	world	1
7	financial	2
7	leaders	1
7	Washington	2
7	Thursday	2
7	U	3
7	S	3
7	fair	2
7	trade	8
7	International	2
7	World	4
7	Bank	3
7	meetings	3
7	White	2
7	House	2
7	Director	2
7	Gary	1
7	Cohn	4
7	said	15
7	If	1
7	want	2
7	product	2
7	president	1
7	tax	2
7	coming	1
7	United	4
7	States	4
7	That	1
7	free	2
7	open	1
7	Institute	1
7	international	2
7	We	2
7	care	5
7	economic	3
7	growth	3
7	President	2
7	Donald	1
7	study	1
7	whether	2
7	imports	2
7	security	1
7	passed	2
7	including	1
7	American	1
7	rules	2
7	earlier	1
7	week	2
7	concerns	2
7	looking	1
7	IMF	8
7	Lagarde	3
7	told	1
7	reporters	1
7	needed	2
7	make	2
7	global	1
7	system	2
7	expressed	2
7	work	1
7	In	1
7	news	2
7	conference	2
7	need	1
7	improve	2
7	dispute	1
7	reduce	2
7	government	2
7	subsidies	2
7	industry	2
7	She	1
7	would	5
7	part	1
7	cut	2
7	limit	1
7	competition	1
7	I	3
7	far	2
7	every	1
7	support	1
7	also	2
7	plan	4
7	reports	1
7	Wednesday	1
7	move	1
7	could	1
7	increase	1
7	public	1
7	Mnuchin	4
7	unveil	1
7	soon	2
7	Congress	1
7	year	1
7	But	2
7	gave	1
7	light	1
7	It	1
7	significant	1
7	lot	1
7	Kim	2
7	put	1
7	added	1
7	alternative	1
7	science	1
7	climate	1
7	change	2
7	election	1
7	-based	2
7	come	1
7	month	1
7	20	1
7	Prasad	2
7	former	1
7	head	1
7	China	2
7	may	1
7	advice	2
7	since	1
7	pressure	1
7	unlikely	1
7	much	1
7	impact	1
7	policies	1
7	University	1
7	decision	1
7	last	1
7	one	1
7	ahead	1
8	Reuters	1
8	The	1
8	White	1
8	House	1
8	said	2
8	unfortunate	2
8	Palestinians	2
8	meet	1
8	President	2
8	Mike	1
8	Pence	2
8	trip	1
8	region	2
8	Donald	1
8	Trump	1
8	decision	1
8	It	1
8	discuss	1
8	future	1
8	administration	1
8	remains	2
8	efforts	1
8	peace	2
8	team	1
8	work	1
8	together	1
8	plan	1
8	staff	1
8	spokesman	1
9	WASHINGTON	1
9	Reuters	1
9	A	1
9	U	3
9	S	3
9	Senate	4
9	committee	3
9	approved	1
9	Republican	1
9	President	1
9	Donald	1
9	Trump	4
9	nominees	2
9	commerce	2
9	transportation	2
9	voice	2
9	vote	4
9	Tuesday	1
9	little	1
9	full	1
9	Commerce	2
9	Science	1
9	Ross	2
9	secretary	3
9	government	2
9	Chao	2
9	Republicans	2
9	control	1
9	single	2
9	The	1
9	two	1
9	marked	1
9	stark	1
9	Monday	2
9	11	1
9	nomination	1
9	former	1
9	Chief	1
9	Executive	1
9	Tillerson	2
9	state	1
9	Democrats	2
9	made	1
9	steel	1
9	companies	1
9	banks	1
9	expected	1
9	lead	1
9	role	2
9	trade	3
9	policies	1
9	protecting	1
9	imports	1
9	American	1
9	Free	1
9	Trade	1
9	Agreement	1
9	signed	1
9	order	1
9	deal	1
9	would	1
9	plan	1
9	including	1
9	support	1
10	Reuters	1
10	Islamist	2
10	group	5
10	Qaeda	2
10	AQAP	3
10	condemned	1
10	U	4
10	S	4
10	decision	2
10	recognize	1
10	Jerusalem	2
10	Israel	3
10	capital	2
10	called	2
10	militants	2
10	close	2
10	ranks	2
10	support	3
10	Palestinians	2
10	President	1
10	Donald	1
10	Trump	2
10	Wednesday	1
10	policy	1
10	In	2
10	statement	1
10	carried	2
10	Yemen	2
10	-based	1
10	said	4
10	normalization	1
10	countries	1
10	It	1
10	also	1
10	clear	1
10	challenge	1
10	world	1
10	Palestinian	1
10	face	1
10	Muslims	2
10	help	1
10	If	1
10	move	1
10	one	2
10	The	2
10	United	2
10	States	2
10	groups	1
10	repeatedly	1
10	members	1
10	leaders	1
11	Reuters	2
11	British	2
11	Prime	2
11	Minister	2
11	Theresa	2
11	May	15
11	said	13
11	Friday	2
11	would	7
11	stay	3
11	leader	2
11	former	2
11	chairman	3
11	Conservative	9
11	Party	2
11	support	4
11	lawmakers	4
11	quit	2
11	trying	1
11	face	1
11	Britain	3
11	crucial	1
11	Brexit	6
11	talks	3
11	18	1
11	country	3
11	European	2
11	Union	2
11	must	2
11	world	1
11	Some	1
11	authority	2
11	speech	3
11	party	14
11	conference	3
11	called	1
11	snap	2
11	election	7
11	lost	2
11	majority	2
11	parliament	2
11	Speaking	1
11	southern	1
11	televised	1
11	statement	1
11	What	1
11	leadership	7
11	I	7
11	full	1
11	cabinet	2
11	ministers	4
11	rallied	2
11	around	2
11	year	1
11	deal	1
11	EU	3
11	ahead	1
11	hold	1
11	meeting	1
11	business	1
11	leaders	2
11	Monday	1
11	Street	1
11	But	1
11	Grant	4
11	Shapps	4
11	told	4
11	BBC	3
11	radio	2
11	think	4
11	call	2
11	unite	2
11	decision	2
11	opened	1
11	indicated	1
11	plot	2
11	extent	1
11	Her	1
11	far	1
11	could	3
11	fear	2
11	many	2
11	Conservatives	4
11	Corbyn	3
11	power	1
11	fell	2
11	earlier	1
11	day	1
11	U	2
11	S	2
11	following	2
11	remarks	1
11	It	1
11	released	1
11	activists	2
11	Wednesday	1
11	comedian	1
11	behind	1
11	She	1
11	hoped	2
11	use	1
11	revive	1
11	week	3
11	adding	1
11	next	1
11	energy	1
11	chaired	1
11	2015	1
11	He	1
11	group	1
11	replace	1
11	members	1
11	change	2
11	Pearson	3
11	Vice	1
11	President	1
11	National	1
11	wing	1
11	much	1
11	see	1
11	anything	1
11	really	2
11	serious	1
11	honest	2
11	The	3
11	time	1
11	want	1
11	added	1
11	formal	1
11	challenge	1
11	need	1
11	1922	2
11	committee	2
11	one	2
11	going	1
11	If	1
11	leaving	1
11	recent	1
11	history	1
11	officials	1
11	expressed	1
11	including	1
11	senior	1
11	remain	1
11	deliver	2
11	Under	1
11	get	2
11	job	2
11	done	1
11	deputy	1
11	Green	2
11	carry	2
11	Secretary	1
11	Michael	1
11	also	2
11	continue	1
11	ever	1
11	sees	1
11	make	1
11	government	1
11	first	1
11	secretary	1
11	state	1
11	contest	2
11	issue	1
11	three	1
11	John	1
11	A	1
11	worry	1
11	cast	1
11	decades	1
11	free	1
11	policies	1
11	plan	1
12	WASHINGTON	1
12	Reuters	1
12	Georgia	2
12	two	1
12	Republican	3
12	broke	1
12	members	1
12	party	1
12	saying	2
12	would	2
12	consider	3
12	Supreme	3
12	Court	3
12	nominees	2
12	put	1
12	forward	1
12	Democratic	1
12	Hillary	1
12	Clinton	5
12	wins	2
12	presidency	1
12	Atlanta	2
12	reported	1
12	Sunday	1
12	The	3
12	comments	1
12	U	2
12	S	2
12	Senator	2
12	Isakson	3
12	Tuesday	1
12	David	1
12	Perdue	2
12	John	1
12	suggested	1
12	might	1
12	You	2
12	responsibility	2
12	official	1
12	I	2
12	time	2
12	make	2
12	decision	1
12	people	1
12	told	2
12	newspaper	1
12	A	1
12	spokeswoman	1
12	Senate	4
12	Committee	1
12	He	1
12	wants	1
12	justice	3
12	nominee	1
12	independently	1
12	death	1
12	conservative	2
12	Scalia	2
12	February	1
12	left	3
12	court	4
12	short	1
12	one	1
12	In	1
12	March	1
12	President	1
12	Barack	1
12	Obama	1
12	nominated	1
12	Garland	3
12	federal	1
12	appeals	1
12	replace	1
12	nomination	1
12	next	1
12	president	1
12	made	1
12	issue	1
12	election	2
12	After	1
12	many	1
12	years	1
12	could	1
12	first	1
12	decades	1
12	said	1
12	January	1
12	event	1
12	Some	1
12	Republicans	1
12	fear	1
12	nominate	1
12	liberal	1
12	even	1
13	Reuters	1
13	Kenya	4
13	education	2
13	minister	1
13	said	12
13	Monday	2
13	arson	3
13	nine	1
13	girls	2
13	school	6
13	part	1
13	rising	1
13	deliberate	2
13	fires	6
13	It	4
13	Minister	1
13	Matiang	2
13	fire	4
13	Saturday	1
13	The	2
13	Twitter	1
13	three	2
13	reported	1
13	different	1
13	parts	1
13	country	1
13	Many	2
13	set	2
13	students	5
13	harsh	2
13	poor	2
13	teaching	2
13	corruption	2
13	Cooper	4
13	professor	1
13	International	1
13	University	1
13	years	2
13	Students	2
13	concerns	2
13	compared	2
13	schools	5
13	could	1
13	go	1
13	home	2
13	In	2
13	one	4
13	case	2
13	cut	1
13	setting	2
13	principal	2
13	money	2
13	parents	2
13	If	1
13	needed	1
13	family	1
13	another	1
13	exams	2
13	mock	1
13	say	1
13	2015	1
13	2016	1
13	according	2
13	government	2
13	This	1
13	source	1
13	2013	1
13	clear	1
13	many	2
13	2014	1
13	There	1
13	sees	1
13	protests	2
13	including	1
13	presidential	1
13	held	1
13	last	1
13	month	1
13	cited	1
13	university	1
13	learn	1
13	respond	1
13	way	1
13	But	1
13	also	1
13	related	2
13	fights	1
13	staff	1
13	senior	1
13	positions	1
13	financial	1
13	Some	1
13	sector	2
13	thing	1
13	politicization	2
13	responsibility	1
13	right	1
13	televised	1
13	press	1
13	conference	1
13	economy	1
13	high	1
13	making	1
13	life	1
13	people	1
13	mean	1
13	opportunity	1
14	WASHINGTON	1
14	Reuters	1
14	Republican	1
14	U	1
14	S	1
14	Senator	1
14	Graham	2
14	said	3
14	Tuesday	1
14	Russian	1
14	leader	1
14	Vladimir	2
14	Putin	3
14	sanctions	2
14	North	2
14	Korea	2
14	unlikely	2
14	work	2
14	China	1
14	program	1
14	recent	1
14	months	1
14	believe	1
14	I	2
14	Twitter	1
15	WASHINGTON	1
15	Reuters	2
15	The	4
15	Fox	12
15	News	9
15	debate	10
15	without	1
15	Donald	1
15	Trump	6
15	second	2
15	audience	3
15	televised	1
15	Republicans	1
15	far	1
15	election	4
15	cycle	2
15	according	2
15	ratings	2
15	released	1
15	Friday	2
15	Nielsen	2
15	data	2
15	12	1
15	5	1
15	million	4
15	people	2
15	watched	2
15	Republican	6
15	face	1
15	earlier	1
15	less	1
15	Business	2
15	Network	1
15	But	1
15	Thursday	4
15	one	2
15	biggest	1
15	drew	2
15	viewers	4
15	coverage	3
15	rally	3
15	time	3
15	billionaire	1
15	refused	1
15	anchor	1
15	Megyn	1
15	Kelly	1
15	phone	1
15	calls	1
15	resolve	1
15	dispute	1
15	broke	1
15	days	1
15	next	1
15	week	1
15	Iowa	2
15	caucuses	1
15	first	3
15	contest	1
15	Nov	1
15	presidential	3
15	held	1
15	way	1
15	raise	1
15	money	1
15	CNN	2
15	gave	1
15	event	3
15	quarter	1
15	crowd	2
15	On	1
15	defended	1
15	decision	1
15	media	1
15	I	1
15	somebody	1
15	treat	1
15	said	3
15	New	1
15	often	1
15	campaign	2
15	responsible	1
15	strong	1
15	viewership	2
15	debates	3
15	certain	1
15	extent	1
15	Twitter	1
15	absence	1
15	ever	1
15	2015	1
15	It	1
15	also	1
15	program	1
15	TV	2
15	night	2
15	total	1
15	including	1
15	statement	1
15	current	1
15	previous	1
15	years	1
15	two	1
15	18	1
15	month	1
15	11	1
15	Democratic	1
15	Editing	1
15	SAP	1
15	independently	1
15	staff	1
16	Reuters	2
16	The	4
16	powerful	1
16	head	1
16	Moldova	7
16	party	1
16	Plahotniuc	5
16	Thursday	3
16	accused	3
16	Russian	12
16	authorities	1
16	harassing	2
16	officials	3
16	bogus	1
16	legal	1
16	long	3
16	two	1
16	countries	2
16	charged	1
16	week	1
16	murder	2
16	London	1
16	2012	1
16	according	1
16	media	1
16	outlets	1
16	referring	1
16	particular	2
16	case	2
16	told	2
16	sought	1
16	put	1
16	international	1
16	law	3
16	expects	1
16	Moldovan	5
16	parliament	3
16	passed	1
16	foreign	3
16	fake	1
16	news	2
16	channels	5
16	security	2
16	services	1
16	political	2
16	ideological	1
16	anything	1
16	could	1
16	think	1
16	said	6
16	They	1
16	seen	1
16	attempts	2
16	far	1
16	already	1
16	tougher	1
16	explicit	2
16	abuses	1
16	general	1
16	office	1
16	respond	1
16	comment	1
16	Foreign	1
16	spokeswoman	1
16	briefing	1
16	November	1
16	government	3
16	lawmakers	1
16	anti	1
16	president	1
16	closer	2
16	ties	2
16	Russia	6
16	open	1
16	development	2
16	relations	2
16	based	1
16	European	4
16	Union	1
16	President	1
16	Dodon	2
16	year	1
16	March	1
16	-led	1
16	money	1
16	behavior	3
16	continued	1
16	recent	1
16	months	1
16	known	1
16	change	1
16	commitment	1
16	bill	4
16	aimed	1
16	propaganda	2
16	banning	4
16	television	1
16	programs	2
16	signed	1
16	broadcasting	3
16	agreement	1
16	country	1
16	This	2
16	would	1
16	sign	2
16	Under	1
16	I	1
16	TV	1
16	speech	1
16	well	1
17	Reuters	1
17	President	1
17	Donald	1
17	Trump	10
17	made	1
17	historic	1
17	visit	5
17	Jerusalem	5
17	Western	5
17	Wall	7
17	Monday	2
17	standing	2
17	holiest	3
17	place	2
17	Jews	6
17	permitted	2
17	pray	2
17	saying	1
17	note	2
17	stones	3
17	He	5
17	Rabinowitz	2
17	said	5
17	Israel	4
17	two	1
17	U	2
17	S	2
17	leader	1
17	city	1
17	together	1
17	The	6
17	part	1
17	East	2
17	It	2
17	capital	2
17	recognized	1
17	Jewish	3
17	people	1
17	decided	1
17	first	2
17	trip	1
17	certain	1
17	come	1
17	many	1
17	asked	1
17	We	1
17	past	2
17	happening	1
17	president	3
17	son	1
17	Kushner	3
17	went	1
17	wall	4
17	prayers	2
17	wore	2
17	black	2
17	religious	2
17	others	1
17	mark	1
17	After	1
17	right	2
17	hand	2
17	sign	1
17	time	1
17	sitting	1
17	visited	4
17	prayed	2
17	site	4
17	Barack	1
17	Obama	1
17	2008	1
17	campaign	1
17	20	1
17	high	1
17	second	1
17	Old	2
17	City	2
17	destroyed	1
17	A	1
17	known	1
17	Judaism	2
17	Muslims	1
17	al	1
17	third	1
17	stand	1
17	much	1
17	divided	1
17	four	1
17	Muslim	1
17	ahead	1
17	area	2
17	attacks	1
17	Palestinians	2
17	years	2
17	As	1
17	set	1
17	men	1
17	Melania	2
17	Ivanka	2
17	separate	1
17	husband	2
17	held	1
17	among	1
17	often	1
17	means	1
17	crying	1
17	Prime	1
17	Minister	1
17	sought	1
17	But	1
17	would	1
17	future	1
17	state	1
18	LONDON	1
18	Reuters	1
18	Britain	1
18	opposition	1
18	Labour	2
18	Party	1
18	called	1
18	Prime	2
18	Minister	3
18	Theresa	1
18	May	1
18	Tuesday	1
18	put	2
18	post	1
18	single	2
18	market	2
18	customs	3
18	union	3
18	talks	1
18	European	1
18	Union	1
18	What	1
18	last	2
18	24	1
18	hours	1
18	given	1
18	new	1
18	Brexit	2
18	spokesman	1
18	Starmer	2
18	told	1
18	parliament	1
18	deal	1
18	Monday	1
18	lines	1
18	back	1
18	asked	1
18	Speaking	1
18	David	1
18	said	1
18	British	1
18	government	1
18	would	1
18	leave	1
18	one	1
18	part	1
18	United	1
19	Reuters	1
19	EU	12
19	chief	2
19	Juncker	6
19	Britain	5
19	failure	1
19	huge	2
19	numbers	2
19	questions	3
19	Brexit	3
19	plans	1
19	negotiators	2
19	held	1
19	new	2
19	round	2
19	talks	5
19	Tuesday	3
19	divorce	3
19	due	2
19	less	1
19	two	2
19	years	1
19	Barnier	4
19	urged	1
19	British	4
19	counterpart	1
19	start	1
19	negotiating	2
19	seriously	2
19	met	1
19	Brussels	4
19	Monday	2
19	European	4
19	Commission	1
19	President	1
19	discuss	2
19	future	5
19	free	2
19	trade	4
19	deal	1
19	London	4
19	wants	2
19	terms	2
19	leaving	1
19	papers	2
19	published	1
19	Prime	1
19	Minister	1
19	Theresa	1
19	May	4
19	government	4
19	said	8
19	agreed	1
19	27	2
19	I	3
19	would	2
19	like	2
19	clear	3
19	produced	1
19	Her	1
19	find	1
19	none	1
19	told	2
19	Union	3
19	gathered	1
19	conference	2
19	need	3
19	settled	2
19	These	1
19	included	1
19	issues	3
19	rights	1
19	citizens	1
19	Europe	1
19	border	1
19	Ireland	1
19	We	5
19	begin	1
19	negotiations	2
19	economic	1
19	relationship	4
19	UK	2
19	continued	1
19	even	1
19	could	1
19	without	1
19	work	2
19	settle	2
19	past	1
19	forward	2
19	insisted	1
19	The	2
19	head	1
19	joined	1
19	pressure	1
19	must	1
19	come	1
19	positions	1
19	order	1
19	advance	1
19	statement	1
19	full	1
19	days	1
19	also	1
19	trying	1
19	much	1
19	may	1
19	issue	1
19	kind	1
19	year	1
19	give	1
19	time	1
19	taking	1
19	part	1
19	separate	1
19	presented	1
19	legal	1
19	demand	1
19	might	1
19	leave	1
19	60	1
19	billion	2
19	sum	2
19	ministers	1
19	dismissed	1
19	Despite	1
19	see	1
19	officials	1
19	tensions	1
19	described	1
19	-long	1
19	meeting	1
19	Secretary	1
19	David	1
19	Davis	2
19	spokeswoman	2
19	good	2
19	position	2
19	agree	2
19	move	3
19	discussions	2
19	October	2
19	leaders	1
19	next	1
19	hold	2
19	summit	1
19	believe	2
19	reporters	1
19	comes	1
19	seeking	1
19	Council	1
19	back	1
19	late	1
19	Wednesday	1
19	final	1
19	news	1
19	Thursday	1
19	third	1
19	formal	1
20	LONDON	1
20	Reuters	1
20	British	1
20	defense	3
20	minister	4
20	Michael	1
20	Fallon	4
20	quit	1
20	Wednesday	2
20	first	2
20	resignation	3
20	sexual	6
20	harassment	2
20	scandal	3
20	prompted	3
20	calls	1
20	change	1
20	locker	2
20	room	2
20	culture	3
20	parliament	6
20	Members	1
20	Prime	1
20	Minister	1
20	Theresa	1
20	May	9
20	Conservative	2
20	Party	2
20	said	5
20	high	2
20	showed	1
20	time	3
20	-year	1
20	-old	1
20	power	2
20	lawmakers	5
20	often	1
20	aides	2
20	The	4
20	described	1
20	sources	1
20	political	1
20	leaves	1
20	cabinet	2
20	already	1
20	Britain	2
20	departure	1
20	European	1
20	Union	1
20	government	2
20	party	3
20	majority	2
20	June	1
20	election	1
20	want	1
20	move	1
20	swiftly	1
20	appoint	1
20	little	1
20	In	1
20	letter	2
20	apologized	1
20	earlier	1
20	week	1
20	repeatedly	1
20	radio	1
20	many	1
20	allegations	6
20	including	2
20	previous	1
20	conduct	2
20	Many	1
20	I	6
20	past	1
20	forces	1
20	position	2
20	secretary	2
20	saying	1
20	serious	1
20	particular	1
20	set	3
20	women	2
20	others	2
20	prime	2
20	expected	1
20	announce	1
20	new	1
20	Thursday	1
20	unlikely	1
20	major	1
20	trying	1
20	push	1
20	forward	1
20	Brexit	1
20	talks	1
20	support	1
20	small	1
20	Northern	1
20	limit	1
20	abuse	3
20	misconduct	3
20	across	1
20	men	1
20	share	1
20	behavior	1
20	leader	2
20	Conservatives	1
20	politics	1
20	powerful	1
20	people	1
20	use	1
20	positions	1
20	demand	1
20	boys	1
20	got	1
20	told	2
20	BBC	1
20	charge	1
20	opposition	1
20	Labour	1
20	senior	1
20	member	1
20	details	1
20	sex	2
20	list	1
20	On	1
20	Monday	1
20	House	1
20	plans	1
20	tackle	1
20	measures	1
20	investigations	1
20	one	1
20	ministers	1
20	asked	1
20	female	2
20	deputy	1
20	Damian	1
20	Green	1
20	made	1
20	advance	1
20	woman	1
20	something	1
20	long	1
20	action	2
20	would	1
20	taken	1
20	evidence	2
20	clear	1
20	take	1
20	see	1
21	Reuters	2
21	The	4
21	nearly	1
21	South	9
21	African	4
21	politics	2
21	Cyril	5
21	Ramaphosa	29
21	last	2
21	chance	2
21	becoming	2
21	president	4
21	years	1
21	political	2
21	decades	2
21	Mandela	4
21	needed	1
21	talks	3
21	end	2
21	apartheid	4
21	would	2
21	trade	1
21	union	1
21	leader	5
21	negotiator	1
21	pay	1
21	mining	2
21	successful	1
21	power	2
21	head	1
21	National	2
21	Congress	1
21	wanted	1
21	Mbeki	2
21	group	2
21	ANC	11
21	leaders	1
21	fought	2
21	exile	2
21	It	2
21	taken	1
21	two	3
21	deputy	3
21	get	2
21	another	1
21	country	3
21	-year	1
21	-old	1
21	one	2
21	become	1
21	party	4
21	vote	2
21	weekend	1
21	Whoever	1
21	wins	1
21	race	2
21	next	1
21	ruling	1
21	presidency	1
21	clear	2
21	whole	2
21	life	2
21	He	4
21	said	6
21	professor	1
21	choice	1
21	main	1
21	rival	1
21	top	1
21	job	1
21	former	5
21	cabinet	1
21	minister	3
21	Dlamini	4
21	-Zuma	4
21	help	1
21	determine	1
21	reform	1
21	Africa	5
21	gets	2
21	foreign	3
21	A	3
21	manner	1
21	corruption	3
21	economy	4
21	President	2
21	Zuma	4
21	That	1
21	message	1
21	well	3
21	members	3
21	think	1
21	could	1
21	cost	1
21	2019	1
21	parliamentary	1
21	elections	1
21	Western	1
21	countries	1
21	radical	2
21	brand	1
21	voters	1
21	angry	1
21	inequality	2
21	declined	1
21	interviewed	1
21	economic	2
21	plan	1
21	tackle	1
21	policy	1
21	cautious	2
21	terms	1
21	say	1
21	close	1
21	call	1
21	driven	2
21	hold	1
21	white	1
21	within	2
21	rights	1
21	black	1
21	miners	2
21	Union	1
21	NUM	2
21	member	2
21	small	1
21	Venda	2
21	ethnic	1
21	sometimes	1
21	groups	1
21	strike	2
21	business	4
21	Michael	1
21	Spicer	2
21	executive	2
21	American	1
21	men	1
21	wants	1
21	After	2
21	also	1
21	played	1
21	role	1
21	post	1
21	constitution	1
21	withdrew	1
21	investment	1
21	Shanduka	3
21	change	2
21	chief	1
21	staff	1
21	projects	1
21	aimed	1
21	access	1
21	education	1
21	time	1
21	sold	1
21	2014	2
21	firm	1
21	8	1
21	billion	1
21	rand	2
21	million	1
21	money	1
21	making	1
21	20	1
21	people	1
21	To	1
21	supporters	1
21	success	1
21	makes	1
21	around	1
21	28	1
21	percent	1
21	unemployment	1
21	In	1
21	month	1
21	called	1
21	new	1
21	deal	1
21	government	1
21	growth	1
21	told	1
21	elected	2
21	three	1
21	months	1
21	done	1
21	nominations	1
21	branches	1
21	leadership	1
21	rally	1
21	recent	1
21	But	2
21	negotiations	1
21	violent	1
21	Marikana	2
21	2012	1
21	inquiry	1
21	still	1
21	blame	1
21	authorities	1
21	I	1
21	trying	1
21	stop	1
21	deaths	2
21	happening	1
21	recently	1
21	since	1
21	tough	1
21	campaign	1
21	rhetoric	1
21	Holomisa	2
21	opposition	1
21	nature	1
21	part	1
21	far	1
21	whether	1
21	For	2
21	graphic	2
21	election	1
21	click	2
22	Reuters	3
22	When	2
22	Paul	1
22	Ryan	4
22	speaker	1
22	U	2
22	S	2
22	House	7
22	Representatives	1
22	talks	1
22	social	1
22	helping	1
22	Americans	4
22	move	4
22	areas	1
22	give	1
22	opportunity	1
22	Shiva	2
22	Daniels	6
22	kind	1
22	mind	1
22	A	2
22	federal	2
22	housing	14
22	allowed	1
22	Dallas	2
22	four	1
22	children	3
22	Garland	1
22	That	3
22	helped	1
22	find	1
22	good	2
22	job	1
22	working	2
22	management	1
22	Today	2
22	small	2
22	two	1
22	house	2
22	rents	2
22	yard	2
22	play	1
22	away	2
22	But	4
22	lose	2
22	1	5
22	doubt	1
22	would	10
22	I	3
22	back	1
22	said	8
22	able	1
22	poverty	2
22	subject	1
22	close	1
22	And	2
22	President	2
22	Donald	1
22	Trump	4
22	frequently	1
22	inner	2
22	assistance	8
22	Department	1
